@relation movie_clustered
@attribute ITEM_ID string
@attribute DIFF numeric

@data
'http://www.facebook.com/toolatetheherome',286.311053241
'http://www.facebook.com/TheTownMovie',-347.338356481
'http://www.facebook.com/LumberJerks',-208.154270833
'http://www.facebook.com/kamineythefilm',248.984592593
'http://www.facebook.com/ToddMargaret',-6.69891203707
'http://www.facebook.com/paranormalactivity',-680.394298322
'http://www.facebook.com/thetimetravelerswife',269.895858135
'http://www.facebook.com/roller.coaster.ride',538.704907407
'http://www.facebook.com/pages/The-Curious-Incident-of-the-Dog-in-the-Night-Time/215451521803330',3117.25732639
'http://www.facebook.com/AnoHanaTV',80.9137615741
'http://www.facebook.com/pages/Bergdorf-Blondes/112737142071648',2282.95310185
'http://www.facebook.com/pages/American-Nerd/103141033058796',773.571608796
'http://www.facebook.com/answerthismovie',12.0467042824
'http://www.facebook.com/pages/Cloud-Atlas/104058189630984',2376.43875772
'http://www.facebook.com/yugufun',2667.69137731
'http://www.facebook.com/Abioticfl',461.3159375
'http://www.facebook.com/pages/15-Stitches/333128520098957',90.3764178241
'http://www.facebook.com/pages/The-Next-Decade/212534988787178',350.4190625
'http://www.facebook.com/rushmovie',-350.532581019
'http://www.facebook.com/shortcutstoinnerpeace',-207.302835648
'http://www.facebook.com/PSILoveYouMovie',944.2623979
'http://www.facebook.com/pages/Genius-Squad/103743849663937',990.939027778
'http://www.facebook.com/fourlionsfilm',242.724872685
'http://www.facebook.com/dancegavindance1',2107.99393519
'http://www.facebook.com/pages/Raising-Elijah-by-Sandra-Steingraber/235112746509215',105.208645833
'http://www.facebook.com/membersonlytribute',1232.74423611
'http://www.facebook.com/Darwin.EkushShotok',524.823715278
'http://www.facebook.com/pages/Omnivores-Dilemma/110247568998119',1278.60259838
'http://www.facebook.com/ULALA.SESSION',-32.7007291667
'http://www.facebook.com/pages/You-Gotta-Have-Balls/138807049593740',57.1094328704
'http://www.facebook.com/pages/Corporate/111789432170483',1827.45084491
'http://www.facebook.com/StriveRoots',3202.27523148
'http://www.facebook.com/pages/Maqbool/109571749068295',2667.51103009
'http://www.facebook.com/pages/Gears-of-War-Anvil-Gate/135058539847808',356.867592593
'http://www.facebook.com/TeenMom2',-83.1341712963
'http://www.facebook.com/pages/I-Am-America-and-So-Can-You/106242882744926',1148.17713128
'http://www.facebook.com/AlphabetOrAbracadabra',92.6104861111
'http://www.facebook.com/pages/Ramona-and-Beezus/374168264521',253.66587963
'http://www.facebook.com/pages/AR-AB-PRESENTS-OBH/139621229399327',2640.8572338
'http://www.facebook.com/keshaforum',952.165787037
'http://www.facebook.com/We.The.Paramount',-338.289305556
'http://www.facebook.com/pages/Bring-Outsourced-Back/283133531758966',789.7340625
'http://www.facebook.com/AnInconvenientTruth',2231.9325
'http://www.facebook.com/JhoothaHiSahi',-768.170520833
'http://www.facebook.com/thecontrolsmusic',114.174166667
'http://www.facebook.com/terriblethings',102.727900463
'http://www.facebook.com/pages/Song-of-the-Sparrow/112041228808175',1145.14173611
'http://www.facebook.com/angelbeatsfans',615.960536748
'http://www.facebook.com/pages/Blink/105711682796304',2219.23373909
'http://www.facebook.com/pages/Sac-Masta-Music/179969688705334',181.005381944
'http://www.facebook.com/VenomousMaximus',509.457997685
'http://www.facebook.com/twobrokegirlsunofficial',66.0375694444
'http://www.facebook.com/watandwataholics',2440.16674769
'http://www.facebook.com/LabrinthTV',-105.105847222
'http://www.facebook.com/pages/The-Kyle-Ward-Project-KWP/268037859885936',-11.0528240741
'http://www.facebook.com/punkhband',1609.4537037
'http://www.facebook.com/GreenLanternTheAnimatedSeries',376.343553241
'http://www.facebook.com/feedbigb',-165.288726852
'http://www.facebook.com/talkhoshirin.aaa',28.5497106481
'http://www.facebook.com/EmblemThree',185.074383681
'http://www.facebook.com/pages/Handsom/167480976688115',2.4181712963
'http://www.facebook.com/pages/Guilty-Crown/233931429981586',79.3442920525
'http://www.facebook.com/freeradicals2011',-259.407824074
'http://www.facebook.com/pages/Lush-Life/104070739628861',791.568726852
'http://www.facebook.com/pages/Modern-Rock-Diaries/190510484319922',-54.1861111111
'http://www.facebook.com/KOWTIONAIRE',763.823032407
'http://www.facebook.com/pages/The-Knife-of-Never-Letting-Go/107635962598974',935.96005787
'http://www.facebook.com/pages/GodThe-Failed-Hypothesis/111783585514715',914.181747685
'http://www.facebook.com/sovereignsounds',2.87814814819
'http://www.facebook.com/sebastianplano',288.847141204
'http://www.facebook.com/pages/Of-Course-I-Love-You/109993459030496',564.702534722
'http://www.facebook.com/TheAzureWake',5.45064814819
'http://www.facebook.com/pages/One-hundred-and-one-days/106398569396160',1974.36185185
'http://www.facebook.com/villiska',576.817141204
'http://www.facebook.com/pages/Just-Like-Heaven/174255289298384',2293.16466667
'http://www.facebook.com/pages/Bheja-Fry/106172052747627',1115.37763889
'http://www.facebook.com/thegreatersky',-91.3786944445
'http://www.facebook.com/pages/The-Yankee-Years/107899229232877',604.597233796
'http://www.facebook.com/pages/Giant-Flying-Turtles/127230137356363',186.768020833
'http://www.facebook.com/mattjacinomusic',0.930682870327
'http://www.facebook.com/pages/Dry/103130786393534',2649.74121142
'http://www.facebook.com/DianediStasioMusic',533.066863426
'http://www.facebook.com/wotfallen',-222.127708333
'http://www.facebook.com/thewoodenshield',614.613981482
'http://www.facebook.com/pages/Omkara/107386559290923',1806.4508912
'http://www.facebook.com/pages/The-KGP-Connection/171356559552916',-18.0429788773
'http://www.facebook.com/pages/A-Few-Seconds-of-Panic/137024762987570',922.896053241
'http://www.facebook.com/vestascension',-251.966666667
'http://www.facebook.com/pages/The-Book-of-Lost-Things/113235248691340',1471.13965856
'http://www.facebook.com/7days1song',63.8673263888
'http://www.facebook.com/pages/The-Wise-Mans-Fear/108392305852802',122.979333333
'http://www.facebook.com/pages/Evil-Genius/107745032581695',2311.36480903
'http://www.facebook.com/love.withstars',672.699976852
'http://www.facebook.com/OfficialNapoleonDynamite',2733.93640914
'http://www.facebook.com/litaofficial',-537.308512732
'http://www.facebook.com/GeniusSoundOfficial',1049.53465741
'http://www.facebook.com/pages/Saturday/107679459254769',1685.83360532
'http://www.facebook.com/MadinaLake',-445.351644525
'http://www.facebook.com/pages/Physics-of-the-Impossible/112438855439819',782.336785301
'http://www.facebook.com/TheExceptionals',-80.1449884259
'http://www.facebook.com/LadyGaGaMx',368.056365741
'http://www.facebook.com/RespectingAutism',-16.3548842593
'http://www.facebook.com/pages/Brisinger/115341918479555',928.220707465
'http://www.facebook.com/pages/RadioShockerz/324531664245108',58.0100694444
'http://www.facebook.com/pages/A-Fraction-of-the-Whole/108313902530675',687.751469907
'http://www.facebook.com/sevencirclesunrise',158.907268518
'http://www.facebook.com/myrathband',916.590578704
'http://www.facebook.com/pages/Find-Me-Guilty/108261669195596',1983.53289352
'http://www.facebook.com/WildFireofficial',501.933912037
'http://www.facebook.com/deasvail',-844.83405787
'http://www.facebook.com/pages/The-Bully-Action-Guide/156758681049862',344.122199074
'http://www.facebook.com/soundofthestereo',-294.66880787
'http://www.facebook.com/pages/247-Flyers-VS-Rangers/205719742847540',7.70061342593
'http://www.facebook.com/4Iroquois',145.053888889
'http://www.facebook.com/pages/Animal-Sandwich/127389123982851',105.840324074
'http://www.facebook.com/pages/The-Three-Mistakes-of-My-Life/108365359194948',1380.4433044
'http://www.facebook.com/pages/FAT-MANS-WAR-FACE/203092347674',-151.139050926
'http://www.facebook.com/kungfupanda',-114.865099873
'http://www.facebook.com/englishvinglish',23.9152777778
'http://www.facebook.com/pages/Sillunu-Oru-Kadhal/102159486492134',1464.24984954
'http://www.facebook.com/jessicafergusonmusic',45.77765625
'http://www.facebook.com/Nation.X.fanpage',155.582372685
'http://www.facebook.com/pages/The-Color-of-Magic/48937629342',1659.88877315
'http://www.facebook.com/Obscureofacacia',1058.87894676
'http://www.facebook.com/BBC.Life.On.Mars',1406.57755015
'http://www.facebook.com/TheDevilWearsPradaMovie',1872.15067879
'http://www.facebook.com/humanplanet',47.7143055556
'http://www.facebook.com/AngelicIU',885.262152778
'http://www.facebook.com/pages/City-of-the-Dead/106229522742412',1638.6521412
'http://www.facebook.com/hofstratoday',650.564039352
'http://www.facebook.com/pages/CHERUB/105997176097356',2191.39321759
'http://www.facebook.com/foureyeshc',-340.234872685
'http://www.facebook.com/DJSONAMUSIC',169.007685185
'http://www.facebook.com/pages/The-Fighter/110394819035626',249.562013889
'http://www.facebook.com/AtomicReactor',986.867696759
'http://www.facebook.com/pages/Prayanam/76246487694',4.74609953701
'http://www.facebook.com/GoodWeatherForDucks',88.6598842592
'http://www.facebook.com/pages/Million-Little-Pieces/106298589409603',2575.10283565
'http://www.facebook.com/ACRAZYLITTLETHINGCALLEDLOVE',488.76775463
'http://www.facebook.com/NamelessTheBook',-82.2469704861
'http://www.facebook.com/FecalSludge',161.153761574
'http://www.facebook.com/HardTimesMTV',64.7617973573
'http://www.facebook.com/IHateLuvStorysOfficial',210.227554977
'http://www.facebook.com/wowsome.F',101.949076003
'http://www.facebook.com/herdmurmurs',305.394224537
'http://www.facebook.com/theparticles',-74.9577391976
'http://www.facebook.com/ThisTimeAroundOfficial',802.213414352
'http://www.facebook.com/pages/The-Book-of-Negroes/106147066082762',1505.32866898
'http://www.facebook.com/SerenityTheMovie',2084.15771219
'http://www.facebook.com/thechaselt',270.620474537
'http://www.facebook.com/B2ST.FanPage',677.327650463
'http://www.facebook.com/amillionairesfirstlove',1846.47809028
'http://www.facebook.com/pages/Voodoo-Lounge-Gypsies/111589775526899',103.607106481
'http://www.facebook.com/pages/Quailfish/171125702928473',2.19663194439
'http://www.facebook.com/pages/Rainbow-High/107888952566755',2344.76581019
'http://www.facebook.com/pages/Psychic-Integrity/347542235720',170.891828704
'http://www.facebook.com/pages/Born-Raised/260625420657631',-356.807094907
'http://www.facebook.com/DJNe3ko',47.0847337963
'http://www.facebook.com/BlamingWrackspurts',184.968738426
'http://www.facebook.com/RanjanaAmiArAshboNa',-0.769907407463
'http://www.facebook.com/TereBinLaden',276.871678241
'http://www.facebook.com/kevindesouzamusic',-80.0582638889
'http://www.facebook.com/SmokenRockets',76.7117245371
'http://www.facebook.com/americanhipsterpresents',-29.5534953703
'http://www.facebook.com/GrowingUpGoldCoast',-574.058715278
'http://www.facebook.com/seamlessmetal',63.2747800926
'http://www.facebook.com/pages/Old-School/155307641244611',3259.08500129
'http://www.facebook.com/pages/SAR-Entertainment-Official-Group/184514931593988',219.676655093
'http://www.facebook.com/greglaswellmusic',19.2911018518
'http://www.facebook.com/RowdyRathoreOfficialMovie',21.7268171296
'http://www.facebook.com/GoneBabyGoneMovie',1358.91329861
'http://www.facebook.com/TKAMB',361.064548611
'http://www.facebook.com/rainbowbleeding',1571.62737269
'http://www.facebook.com/pages/Gears-of-War-Jacintos-Remnant/103983692972815',666.686400463
'http://www.facebook.com/pages/The-Maytrees/112355025443902',1167.26037037
'http://www.facebook.com/pages/WILD/326065490802876',-34.8822993827
'http://www.facebook.com/SWARANTAR',350.470451389
'http://www.facebook.com/pages/17-Again/103790719660230',337.029675926
'http://www.facebook.com/JaaneTuYaJaaneNa.Movie',1276.2597123
'http://www.facebook.com/pages/We-Are-Volcanoes/199124766778890',450.252627315
'http://www.facebook.com/pages/America-The-Book/114220698594591',2114.55391782
'http://www.facebook.com/laurenwolfmusician',182.784664352
'http://www.facebook.com/BlackCrowBoy',299.309710648
'http://www.facebook.com/ADevilForMeIL',-77.9632060186
'http://www.facebook.com/pages/Blacky-Chan/232605410098601',-0.340069444501
'http://www.facebook.com/noonekilledjessica',6.90703317903
'http://www.facebook.com/distancesmusic',-41.8321527778
'http://www.facebook.com/delhibelly',67.8420349326
'http://www.facebook.com/pages/Carol-Kaye-II/168440386566810',9.48366898147
'http://www.facebook.com/pages/The-Tale-of-Despereaux/107990705896131',2488.63894676
'http://www.facebook.com/demonhunter',-839.490626157
'http://www.facebook.com/pages/Brisngr/111995742160158',970.041203704
'http://www.facebook.com/LoveBreakupsZindagi',-50.6619444444
'http://www.facebook.com/xtothev',-205.792448597
'http://www.facebook.com/ramshackleglory',473.265034722
'http://www.facebook.com/undertheneverskyseries',125.947511574
'http://www.facebook.com/pages/Soon-I-Will-Be-Invincible/112261835457678',1060.71969907
'http://www.facebook.com/udaan',207.319684799
'http://www.facebook.com/BeyondBoundariesNJ',152.652048611
'http://www.facebook.com/TheLifeMasteryProgram',402.484143518
'http://www.facebook.com/hdlss',-514.356122685
'http://www.facebook.com/thestrikersSD',2530.81060185
'http://www.facebook.com/ObeliskIL',-30.6720833334
'http://www.facebook.com/AncientSun',214.046122685
'http://www.facebook.com/dcnation',188.297407407
'http://www.facebook.com/game7music',-0.787719907355
'http://www.facebook.com/Driftback',392.174837963
'http://www.facebook.com/LikeCrazyMovie',144.633263889
'http://www.facebook.com/buyukevablukada',1038.61082176
'http://www.facebook.com/pages/Dreamland/109522712400369',2258.75743345
'http://www.facebook.com/existem',-432.216886574
'http://www.facebook.com/sungbongchoiofficial',323.152175926
'http://www.facebook.com/djvanic',82.2161458334
'http://www.facebook.com/TMP.TheFilm',-126.191967593
'http://www.facebook.com/pages/Anbe-Sivam/109397029079672',3092.67324846
'http://www.facebook.com/KiwiTime',130.636608796
'http://www.facebook.com/RoughDiamondsBand',511.673738426
'http://www.facebook.com/pages/guilty-crown/201230939949584',121.487916667
'http://www.facebook.com/booksandradio',-284.613194444
'http://www.facebook.com/RichKidSoundSystem',-471.823310185
'http://www.facebook.com/pages/Rainbow-Road/112673728745913',1644.76581019
'http://www.facebook.com/Thegoodmad',45.126875
'http://www.facebook.com/PigeonTales',17.5461574075
'http://www.facebook.com/setitoffband',-461.071337449
'http://www.facebook.com/flyingcolorsofficial',3.18053240736
'http://www.facebook.com/pages/Sex-Drugs-and-Coco-Puffs/110739478954546',3098.04552083
'http://www.facebook.com/trustuswithyourlife',4.18742283954
'http://www.facebook.com/pages/Madria/172188329477932',348.63693287
'http://www.facebook.com/pages/Shadow-Kiss/116667168343625',866.927662037
'http://www.facebook.com/pages/Danielle-Dominici/138465626227925',196.17212963
'http://www.facebook.com/pages/13-Little-Blue-Envelopes/107671852596275',1657.71188657
'http://www.facebook.com/AmericanCountryAwards',-27.2937962963
'http://www.facebook.com/khathouse',-916.141273148
'http://www.facebook.com/thestuntcomedyshow',-68.296412037
'http://www.facebook.com/pages/DjVallu/105752642845331',133.815104167
'http://www.facebook.com/yuricarvalhodj',384.590891204
'http://www.facebook.com/SuperNewts',523.275034722
'http://www.facebook.com/cityandcolour',-365.451517857
'http://www.facebook.com/pages/Der-Untergang-Downfall/33592507395',2477.76918403
'http://www.facebook.com/BIG.KDrama',125.176006945
'http://www.facebook.com/pages/An-Abundance-of-Katherines/112719182075346',1499.45383102
'http://www.facebook.com/DekhaEkKhwaab',93.6459837963
'http://www.facebook.com/TheFaultInOurStars',178.941747685
'http://www.facebook.com/pages/My-Name-is-Memory/177377202305756',594.911469907
'http://www.facebook.com/BASSESCAPE',314.399826389
'http://www.facebook.com/pages/Jhoom-Barabar-Jhoom/109210502430191',1225.81788194
'http://www.facebook.com/ithemighty',-201.677233796
'http://www.facebook.com/SNSDTiffanism',1064.90896991
'http://www.facebook.com/ECHOHILLTHEBAND',-354.757890625
'http://www.facebook.com/pages/Date-Night/215039181498',611.588900463
'http://www.facebook.com/pages/John-MacLean-Singer-Songwriter/24177021219',609.625590278
'http://www.facebook.com/pages/Seeing-Redd/109518375740842',1220.22674769
'http://www.facebook.com/pages/Frozen-Fire/106006416097879',1355.41980903
'http://www.facebook.com/newageofclickheores',210.636215278
'http://www.facebook.com/pages/The-Summoning/105994772764927',912.967731481
'http://www.facebook.com/NeuenMusic',-474.227615741
'http://www.facebook.com/familywarsoramendels',-7.49315200622
'http://www.facebook.com/InsidiousFilm',208.401840278
'http://www.facebook.com/pages/Indias-Most-Desirable/125756644173162',116.290104167
'http://www.facebook.com/TheFourLokos',7.0344675926
'http://www.facebook.com/pages/Snuff/111778622172385',982.982152778
'http://www.facebook.com/pages/Mistborn-The-Well-of-Ascension/109844462375790',1336.893125
'http://www.facebook.com/coc.resonance',56.932974537
'http://www.facebook.com/pages/You-Suck/101894226519162',1205.98594907
'http://www.facebook.com/pages/Freedom-Evolves/113058678708502',2987.38449074
'http://www.facebook.com/connorkortesmusicpage',-469.751793981
'http://www.facebook.com/pages/Mrs-Brown/147861748606239',634.92443287
'http://www.facebook.com/vh1toughlove',-253.998016975
'http://www.facebook.com/pages/Chocolate/107930022567766',1883.94802083
'http://www.facebook.com/BrianaEU',192.631770833
'http://www.facebook.com/pages/Burn/108397709182415',1651.75211227
'http://www.facebook.com/seriannamusic',79.7169155093
'http://www.facebook.com/youvandalfl',266.039386574
'http://www.facebook.com/werehouse',-31.1833796296
'http://www.facebook.com/pages/Hanasaku-Iroha-%E8%8A%B1%E5%92%B2%E3%81%8F%E3%81%84%E3%82%8D%E3%81%AF/196376183737112',179.430173611
'http://www.facebook.com/pages/River-of-Smoke/196725973708796',227.906209491
'http://www.facebook.com/KuchTohLogKahengeOfficial',59.8425925926
'http://www.facebook.com/aworldawaymusic',294.126030093
'http://www.facebook.com/WeddingBandTBS',-10.4805478395
'http://www.facebook.com/www.satyamevjayate.in',-152.244513889
'http://www.facebook.com/pages/The-Year-of-the-Hangman/107843745905608',2288.73071759
'http://www.facebook.com/HPIKOABD',212.458344907
'http://www.facebook.com/wearedirtygold',214.860231481
'http://www.facebook.com/DashLive',-362.972627315
'http://www.facebook.com/pages/Stephen-Kings-N/110984445596750',545.186608796
'http://www.facebook.com/LikeBeasts',106.249664352
'http://www.facebook.com/pages/Impulse/112499145428501',1149.93250833
'http://www.facebook.com/pages/Colorful-%E3%82%AB%E3%83%A9%E3%83%95%E3%83%AB-2010/239572642726798',674.871759259
'http://www.facebook.com/lostonaredminibus',182.683831019
'http://www.facebook.com/Golmaal3.Film',559.69556713
'http://www.facebook.com/guiltycrownfans',127.83880787
'http://www.facebook.com/foreverafarewell',110.161527778
'http://www.facebook.com/pages/The-Shire/127312403970842',-545.039093364
'http://www.facebook.com/pages/NKenges-Music/104747358088',338.817453704
'http://www.facebook.com/pages/Airborn/107733915922950',2294.63553819
'http://www.facebook.com/weareapparitions',212.739814815
'http://www.facebook.com/CaptainNerk',-36.7244791667
'http://www.facebook.com/bizworldbook',-368.455381944
'http://www.facebook.com/pages/Yuva/109365619090636',2235.00770448
'http://www.facebook.com/chidiyaghar',101.165393519
'http://www.facebook.com/LMVODI',507.537604167
'http://www.facebook.com/Necropiaband',-547.171415895
'http://www.facebook.com/pages/The-Animatrix/109640459062094',2802.81769676
'http://www.facebook.com/quieromisquinces',588.796446759
'http://www.facebook.com/pages/Brother-Odd/108193795869373',2155.14284722
'http://www.facebook.com/pages/Methland-The-Death-and-Life-of-an-American-Small-Town/112108918800984',1172.78875
'http://www.facebook.com/latenitereading',-486.41777392
'http://www.facebook.com/premethedj',319.914513889
'http://www.facebook.com/SooYounggirlsgeneration',1595.39424769
'http://www.facebook.com/InOnePerson',98.0099537037
'http://www.facebook.com/pages/Gears-of-War-Aspho-Fields/112361972114656',939.686446759
'http://www.facebook.com/alyssaskymusic',310.907407407
'http://www.facebook.com/pages/The-Truth-About-Forever/108408999184205',2272.09250631
'http://www.facebook.com/pages/A-Million-Little-Pieces/111933038817665',2797.37214518
'http://www.facebook.com/weareclearview',582.670902778
'http://www.facebook.com/ColdMountainMovie',2652.55312731
